股票代码,股票名称,股票链接
SH600725,ST云维,/S/SH600725
SH601339,百隆东方,/S/SH601339
SH603189,网达软件,/S/SH603189
SZ000622,恒立实业,/S/SZ000622
SZ002207,ST准油,/S/SZ002207
SZ002478,常宝股份,/S/SZ002478
SZ300161,华中数控,/S/SZ300161
SZ300169,天晟新材,/S/SZ300169
SH000300,沪深300,/S/SH000300
SH000972,300沪市,/S/SH000972
SZ399300,沪深300,/S/SZ399300
SZ399351,深圳创新,/S/SZ399351
SH600115,东方航空,/S/SH600115
SZ000546,金圆股份,/S/SZ000546
SZ002332,仙琚制药,/S/SZ002332
SZ399638,深证环保,/S/SZ399638
SZ399670,深周期50,/S/SZ399670
SZ399955,中证国企,/S/SZ399955
SH600421,ST仰帆,/S/SH600421
SH600926,杭州银行,/S/SH600926
SH603385,惠达卫浴,/S/SH603385
SZ000877,天山股份,/S/SZ000877
SH000034,上证工业,/S/SH000034
SH000057,全指成长,/S/SH000057
SH600367,红星发展,/S/SH600367
SH600795,国电电力,/S/SH600795
SH600835,上海机电,/S/SH600835
SH601238,广汽集团,/S/SH601238
SZ000615,京汉股份,/S/SZ000615
SZ002113,天润数娱,/S/SZ002113
SZ300445,康斯特,/S/SZ300445
SH000910,300工业,/S/SH000910
SZ399355,长三角,/S/SZ399355
SZ399910,300工业,/S/SZ399910
SH601888,中国国旅,/S/SH601888
SH603028,赛福天,/S/SH603028
SH603059,倍加洁,/S/SH603059
SZ000708,大冶特钢,/S/SZ000708
SZ002823,凯中精密,/S/SZ002823
SH000942,内地消费,/S/SH000942
SH000954,地企100,/S/SH000954
SZ399404,大盘低波,/S/SZ399404
SH600782,新钢股份,/S/SH600782
SZ002486,嘉麟杰,/S/SZ002486
SH000149,180红利,/S/SH000149
SH000853,CSSW丝路,/S/SH000853
SH600482,中国动力,/S/SH600482
SZ000333,美的集团,/S/SZ000333
SZ000566,海南海药,/S/SZ000566
SZ200018,神州B,/S/SZ200018
SZ399307,深证转债,/S/SZ399307
SZ399312,国证300,/S/SZ399312
SH600028,中国石化,/S/SH600028
SH600185,格力地产,/S/SH600185
SH601933,永辉超市,/S/SH601933
SH601999,出版传媒,/S/SH601999
SZ300117,嘉寓股份,/S/SZ300117
SZ300390,天华超净,/S/SZ300390
SZ300548,博创科技,/S/SZ300548
SH000062,上证沪企,/S/SH000062
SH600195,中牧股份,/S/SH600195
SH600298,安琪酵母,/S/SH600298
SH603288,海天味业,/S/SH603288
SZ000568,泸州老窖,/S/SZ000568
SZ002787,华源控股,/S/SZ002787
SH000019,治理指数,/S/SH000019
SZ399332,深证创新,/S/SZ399332
SZ399645,100低波,/S/SZ399645
SZ399974,国企改革,/S/SZ399974
SH603639,海利尔,/S/SH603639
SZ002393,力生制药,/S/SZ002393
SH000849,300非银,/S/SH000849
SH000967,基本600,/S/SH000967
SZ399004,深证100R,/S/SZ399004
SZ399330,深证100,/S/SZ399330
SH600323,瀚蓝环境,/S/SH600323
SH600979,广安爱众,/S/SH600979
SZ000881,中广核技,/S/SZ000881
SZ002867,周大生,/S/SZ002867
SZ200596,古井贡B,/S/SZ200596
SZ300423,鲁亿通,/S/SZ300423
SZ300473,德尔股份,/S/SZ300473
SH000060,全R价值,/S/SH000060
SZ399411,红利100,/S/SZ399411
SZ399705,深证中游,/S/SZ399705
SH601577,长沙银行,/S/SH601577
SZ399399,中经GDP,/S/SZ399399
SZ399980,中证超大,/S/SZ399980
SH601010,文峰股份,/S/SH601010
SZ300398,飞凯材料,/S/SZ300398
SH000100,上证F500,/S/SH000100
SH000825,央企红利,/S/SH000825
SH000931,中证可选,/S/SH000931
SZ399931,中证可选,/S/SZ399931
SH600547,山东黄金,/S/SH600547
SH600600,青岛啤酒,/S/SH600600
SH600645,中源协和,/S/SH600645
SH600873,梅花生物,/S/SH600873
SH603768,常青股份,/S/SH603768
SZ002606,大连电瓷,/S/SZ002606
SH600452,涪陵电力,/S/SH600452
SH600739,辽宁成大,/S/SH600739
SH603666,亿嘉和,/S/SH603666
SZ002199,东晶电子,/S/SZ002199
SZ002749,国光股份,/S/SZ002749
SZ300102,乾照光电,/S/SZ300102
SH000843,300动态,/S/SH000843
SH600985,淮北矿业,/S/SH600985
SZ000960,锡业股份,/S/SZ000960
SZ002425,凯撒文化,/S/SZ002425
SZ002460,赣锋锂业,/S/SZ002460
SZ002555,三七互娱,/S/SZ002555
SZ300657,弘信电子,/S/SZ300657
SH000030,180R成长,/S/SH000030
SH000817,兴证海峡,/S/SH000817
SZ399331,深证创新,/S/SZ399331
SZ399648,深证GDP,/S/SZ399648
SZ399658,中小绩效,/S/SZ399658
SZ399703,深证F200,/S/SZ399703
SH600919,江苏银行,/S/SH600919
SZ000528,柳工,/S/SZ000528
SZ002523,天桥起重,/S/SZ002523
SZ002661,克明面业,/S/SZ002661
SZ399346,深证成长,/S/SZ399346
SZ399384,1000可选,/S/SZ399384
SZ399398,绩效指数,/S/SZ399398
SZ399956,国企200,/S/SZ399956
SH600528,中铁工业,/S/SH600528
SH600761,安徽合力,/S/SH600761
SH601997,贵阳银行,/S/SH601997
SZ000520,长航凤凰,/S/SZ000520
SZ000856,冀东装备,/S/SZ000856
SZ002830,名雕股份,/S/SZ002830
SZ300241,瑞丰光电,/S/SZ300241
SZ399953,中证地企,/S/SZ399953
SZ399960,中证龙头,/S/SZ399960
SH600352,浙江龙盛,/S/SH600352
SH603160,汇顶科技,/S/SH603160
SZ002540,亚太科技,/S/SZ002540
SZ200028,一致B,/S/SZ200028
SZ399358,泰达指数,/S/SZ399358
SZ399400,大中盘,/S/SZ399400
SH000865,上海国企,/S/SH000865
SH600026,中远海能,/S/SH600026
SH600071,凤凰光学,/S/SH600071
SH600478,科力远,/S/SH600478
SH600539,*ST狮头,/S/SH600539
SZ002124,天邦股份,/S/SZ002124
SZ399656,100绩效,/S/SZ399656
SH600150,*ST船舶,/S/SH600150
SH600346,恒力股份,/S/SH600346
SZ300404,博济医药,/S/SZ300404
SZ300483,沃施股份,/S/SZ300483
SZ399553,央视回报,/S/SZ399553
SH600262,北方股份,/S/SH600262
SZ002186,全聚德,/S/SZ002186
SZ300073,当升科技,/S/SZ300073
SZ300394,天孚通信,/S/SZ300394
SZ399937,中证公用,/S/SZ399937
SH600638,新黄浦,/S/SH600638
SH603658,安图生物,/S/SH603658
SH900934,锦江B股,/S/SH900934
SZ000617,中油资本,/S/SZ000617
SZ000680,山推股份,/S/SZ000680
SZ300264,佳创视讯,/S/SZ300264
SZ300651,金陵体育,/S/SZ300651
SH000151,上国红利,/S/SH000151
SH000159,沪股通,/S/SH000159
SH000824,国企红利,/S/SH000824
SH000941,新能源,/S/SH000941
SH600008,首创股份,/S/SH600008
SH600851,海欣股份,/S/SH600851
SZ002020,京新药业,/S/SZ002020
SZ002532,新界泵业,/S/SZ002532
SZ002918,蒙娜丽莎,/S/SZ002918
SH601519,大智慧,/S/SH601519
SH603365,水星家纺,/S/SH603365
SH603616,韩建河山,/S/SH603616
SZ000422,*ST宜化,/S/SZ000422
SZ002043,兔宝宝,/S/SZ002043
SZ002482,广田集团,/S/SZ002482
SZ002752,昇兴股份,/S/SZ002752
SH000920,300R成长,/S/SH000920
SZ399610,TMT50,/S/SZ399610
SH600596,新安股份,/S/SH600596
SH603689,皖天然气,/S/SH603689
SZ002691,冀凯股份,/S/SZ002691
SZ300257,开山股份,/S/SZ300257
SH000035,上证可选,/S/SH000035
SH000855,央视500,/S/SH000855
SH000926,中证央企,/S/SH000926
SZ399808,中证新能,/S/SZ399808
SH603158,腾龙股份,/S/SH603158
SZ000720,*ST新能,/S/SZ000720
SZ002727,一心堂,/S/SZ002727
SH000047,上证全指,/S/SH000047
SH000126,消费50,/S/SH000126
SH600477,杭萧钢构,/S/SH600477
SH600602,云赛智联,/S/SH600602
SH600882,广泽股份,/S/SH600882
SH601107,四川成渝,/S/SH601107
SH603022,新通联,/S/SH603022
SH603518,维格娜丝,/S/SH603518
SZ000157,中联重科,/S/SZ000157
SZ300070,碧水源,/S/SZ300070
SH000957,300运输,/S/SH000957
SZ002290,中科新材,/S/SZ002290
SZ002795,永和智控,/S/SZ002795
SH000160,沪新丝路,/S/SH000160
SZ399938,中证民企,/S/SZ399938
SZ399941,新能源,/S/SZ399941
SZ399957,300运输,/S/SZ399957
SH600884,杉杉股份,/S/SH600884
SH601086,国芳集团,/S/SH601086
SH601717,郑煤机,/S/SH601717
SH900932,陆家B股,/S/SH900932
SZ002155,湖南黄金,/S/SZ002155
SZ200625,长安B,/S/SZ200625
SH000915,300信息,/S/SH000915
SH000962,中证中游,/S/SH000962
SZ399380,国证ETF,/S/SZ399380
SZ399556,央视生态,/S/SZ399556
SH601965,中国汽研,/S/SH601965
SH603006,联明股份,/S/SH603006
SZ002123,梦网集团,/S/SZ002123
SZ002395,双象股份,/S/SZ002395
SH000036,上证消费,/S/SH000036
SH000135,180高贝,/S/SH000135
SH000851,百发100,/S/SH000851
SH000906,中证800,/S/SH000906
SH000909,300材料,/S/SH000909
SH000912,300消费,/S/SH000912
SZ399005,中小板指,/S/SZ399005
SZ399333,中小板R,/S/SZ399333
SZ399909,300材料,/S/SZ399909
SZ399912,300消费,/S/SZ399912
SH600155,华创阳安,/S/SH600155
SH601328,交通银行,/S/SH601328
SH603313,梦百合,/S/SH603313
SH603566,普莱柯,/S/SH603566
SH603757,大元泵业,/S/SH603757
SZ002068,黑猫股份,/S/SZ002068
SZ002643,万润股份,/S/SZ002643
SZ002883,中设股份,/S/SZ002883
SZ399379,国证基金,/S/SZ399379
SZ399672,深红利50,/S/SZ399672
SZ399989,中证医疗,/S/SZ399989
SH600099,林海股份,/S/SH600099
SH600173,卧龙地产,/S/SH600173
SH600867,通化东宝,/S/SH600867
SZ002101,广东鸿图,/S/SZ002101
SH000152,上央红利,/S/SH000152
SH000922,中证红利,/S/SH000922
SZ399602,中小成长,/S/SZ399602
SZ399922,中证红利,/S/SZ399922
SH600020,中原高速,/S/SH600020
SH600329,中新药业,/S/SH600329
SH600742,一汽富维,/S/SH600742
SH603078,江化微,/S/SH603078
SZ002793,东音股份,/S/SZ002793
SZ002928,华夏航空,/S/SZ002928
SZ300075,数字政通,/S/SZ300075
SZ300365,恒华科技,/S/SZ300365
SH000969,300非周,/S/SH000969
SZ399626,中创成长,/S/SZ399626
SZ399632,深100EW,/S/SZ399632
SZ399969,300非周,/S/SZ399969
SZ399991,一带一路,/S/SZ399991
SH600057,厦门象屿,/S/SH600057
SH601800,中国交建,/S/SH601800
SZ002120,韵达股份,/S/SZ002120
SZ200488,晨鸣B,/S/SZ200488
SZ399306,深证ETF,/S/SZ399306
SZ399364,中金消费,/S/SZ399364
SZ399370,国证成长,/S/SZ399370
SZ399416,I300,/S/SZ399416
SZ399637,深证地产,/S/SZ399637
SH600821,津劝业,/S/SH600821
SH601231,环旭电子,/S/SH601231
SH603778,乾景园林,/S/SH603778
SZ000825,太钢不锈,/S/SZ000825
SZ002048,宁波华翔,/S/SZ002048
SZ002583,海能达,/S/SZ002583
SZ300371,汇中股份,/S/SZ300371
SZ300386,飞天诚信,/S/SZ300386
SZ300460,惠伦晶体,/S/SZ300460
SZ399296,创成长,/S/SZ399296
SH000065,上证龙头,/S/SH000065
SZ399412,国证新能,/S/SZ399412
SZ399417,新能源车,/S/SZ399417
SZ399611,中创100R,/S/SZ399611
SZ399612,中创100,/S/SZ399612
SZ399907,中证700,/S/SZ399907
SH600705,中航资本,/S/SH600705
SH603595,东尼电子,/S/SH603595
SZ002303,美盈森,/S/SZ002303
SZ002507,涪陵榨菜,/S/SZ002507
SH000033,上证材料,/S/SH000033
SZ399007,深证300,/S/SZ399007
SZ399311,国证1000,/S/SZ399311
SZ399344,深证300R,/S/SZ399344
SZ399646,深消费50,/S/SZ399646
SZ399947,内地银行,/S/SZ399947
SH600162,香江控股,/S/SH600162
SH601858,中国科传,/S/SH601858
SZ002003,伟星股份,/S/SZ002003
SZ200152,山航B,/S/SZ200152
SZ399396,国证食品,/S/SZ399396
SZ399936,中证电信,/S/SZ399936
SH600511,国药股份,/S/SH600511
SH601801,皖新传媒,/S/SH601801
SH603169,兰石重装,/S/SH603169
SZ002250,联化科技,/S/SZ002250
SZ300526,中潜股份,/S/SZ300526
SZ300579,数字认证,/S/SZ300579
SZ399103,乐富指数,/S/SZ399103
SH600066,宇通客车,/S/SH600066
SH601678,滨化股份,/S/SH601678
SH603895,天永智能,/S/SH603895
SZ000423,东阿阿胶,/S/SZ000423
SZ000537,广宇发展,/S/SZ000537
SZ000661,长春高新,/S/SZ000661
SZ300400,劲拓股份,/S/SZ300400
SH000930,中证工业,/S/SH000930
SZ399336,深证民营,/S/SZ399336
SZ399943,内地基建,/S/SZ399943
SH600419,天润乳业,/S/SH600419
SH600505,西昌电力,/S/SH600505
SH601088,中国神华,/S/SH601088
SZ000667,美好置业,/S/SZ000667
SZ200011,深物业B,/S/SZ200011
SZ300227,光韵达,/S/SZ300227
SH000123,180动态,/S/SH000123
SZ399335,深证央企,/S/SZ399335
SZ399337,深证民营,/S/SZ399337
SZ399927,央企100,/S/SZ399927
SH600771,广誉远,/S/SH600771
SZ000031,中粮地产,/S/SZ000031
SZ002608,江苏国信,/S/SZ002608
SZ002741,光华科技,/S/SZ002741
SH000064,非周期,/S/SH000064
SH000108,380消费,/S/SH000108
SH000955,中证国企,/S/SH000955
SZ399240,金融指数,/S/SZ399240
SZ399657,300绩效,/S/SZ399657
SH600846,同济科技,/S/SH600846
SH603730,岱美股份,/S/SH603730
SZ000898,鞍钢股份,/S/SZ000898
SZ000906,浙商中拓,/S/SZ000906
SZ002268,卫士通,/S/SZ002268
SZ300562,乐心医疗,/S/SZ300562
SH000001,上证指数,/S/SH000001
SH000002,A股指数,/S/SH000002
SH000015,红利指数,/S/SH000015
SH000017,新综指,/S/SH000017
SH000901,小康指数,/S/SH000901
SH000964,中证新兴,/S/SH000964
SZ399362,民企100,/S/SZ399362
SZ399609,TMT50R,/S/SZ399609
SZ399901,小康指数,/S/SZ399901
SZ399964,中证新兴,/S/SZ399964
SH600814,杭州解百,/S/SH600814
SH603939,益丰药房,/S/SH603939
SH600601,方正科技,/S/SH600601
SH600754,锦江股份,/S/SH600754
SH600809,山西汾酒,/S/SH600809
SH600887,伊利股份,/S/SH600887
SH600908,无锡银行,/S/SH600908
SH601211,国泰君安,/S/SH601211
SZ002633,申科股份,/S/SZ002633
SH000973,技术领先,/S/SH000973
SZ399338,深证科技,/S/SZ399338
SZ399383,1000工业,/S/SZ399383
SH601006,大秦铁路,/S/SH601006
SH601106,中国一重,/S/SH601106
SH603886,元祖股份,/S/SH603886
SZ000525,红太阳,/S/SZ000525
SZ000627,天茂集团,/S/SZ000627
SZ300135,宝利国际,/S/SZ300135
SH000069,消费80,/S/SH000069
SH000815,细分食品,/S/SH000815
SH000847,腾讯济安,/S/SH000847
SZ399440,国证钢铁,/S/SZ399440
SH600643,爱建集团,/S/SH600643
SZ002051,中工国际,/S/SZ002051
SH000025,180基建,/S/SH000025
SZ399662,深证高贝,/S/SZ399662
SH600187,国中水务,/S/SH600187
SH600868,梅雁吉祥,/S/SH600868
SH601021,春秋航空,/S/SH601021
SH601899,紫金矿业,/S/SH601899
SZ000697,炼石航空,/S/SZ000697
SZ002060,粤水电,/S/SZ002060
SZ002675,东诚药业,/S/SZ002675
SZ002832,比音勒芬,/S/SZ002832
SZ002913,奥士康,/S/SZ002913
SZ300015,爱尔眼科,/S/SZ300015
SH000095,上证中游,/S/SH000095
SZ399631,1000价值,/S/SZ399631
SZ399946,内地金融,/S/SZ399946
SH900942,黄山B股,/S/SH900942
SZ000709,河钢股份,/S/SZ000709
SZ300192,科斯伍德,/S/SZ300192
SH000939,民企200,/S/SH000939
SH000984,300等权,/S/SH000984
SZ399660,中创EW,/S/SZ399660
SZ399673,创业板50,/S/SZ399673
SZ399926,中证央企,/S/SZ399926
SZ399939,民企200,/S/SZ399939
SH600425,青松建化,/S/SH600425
SH600714,金瑞矿业,/S/SH600714
SZ000905,厦门港务,/S/SZ000905
SZ002025,航天电器,/S/SZ002025
SZ002262,恩华药业,/S/SZ002262
SZ200468,宁通信B,/S/SZ200468
SZ300520,科大国创,/S/SZ300520
SH000011,基金指数,/S/SH000011
SH000090,上证流通,/S/SH000090
SH000129,180波动,/S/SH000129
SH000945,内地运输,/S/SH000945
SZ399803,工业4.0,/S/SZ399803
SH600025,华能水电,/S/SH600025
SH600491,龙元建设,/S/SH600491
SH600567,山鹰纸业,/S/SH600567
SZ000919,金陵药业,/S/SZ000919
SZ002157,正邦科技,/S/SZ002157
SZ002495,佳隆股份,/S/SZ002495
SZ002789,建艺集团,/S/SZ002789
SZ300034,钢研高纳,/S/SZ300034
SZ300057,万顺股份,/S/SZ300057
SZ300113,顺网科技,/S/SZ300113
SZ300348,长亮科技,/S/SZ300348
SH000960,中证龙头,/S/SH000960
SZ399630,1000成长,/S/SZ399630
SZ399642,中小新兴,/S/SZ399642
SH600628,新世界,/S/SH600628
SH601127,小康股份,/S/SH601127
SH601390,中国中铁,/S/SH601390
SH603586,金麒麟,/S/SH603586
SZ002543,万和电气,/S/SZ002543
SZ002850,科达利,/S/SZ002850
SZ300232,洲明科技,/S/SZ300232
SH000803,300波动,/S/SH000803
SH000950,300基建,/S/SH000950
SZ399601,中小300R,/S/SZ399601
SZ399950,300基建,/S/SZ399950
SH600315,上海家化,/S/SH600315
SH600546,山煤国际,/S/SH600546
SH603608,天创时尚,/S/SH603608
SZ000048,*ST康达,/S/SZ000048
SZ002241,歌尔股份,/S/SZ002241
SZ300296,利亚德,/S/SZ300296
SH000059,全R成长,/S/SH000059
SH000813,细分化工,/S/SH000813
SH000963,中证下游,/S/SH000963
SZ399001,深证成指,/S/SZ399001
SZ399002,深成指R,/S/SZ399002
SZ399963,中证下游,/S/SZ399963
SH600282,南钢股份,/S/SH600282
SH600808,马钢股份,/S/SH600808
SH603977,国泰集团,/S/SH603977
SZ002067,景兴纸业,/S/SZ002067
SZ002205,国统股份,/S/SZ002205
SZ002462,嘉事堂,/S/SZ002462
SZ002816,和科达,/S/SZ002816
SH000989,全指可选,/S/SH000989
SZ399365,国证农业,/S/SZ399365
SZ399804,中证体育,/S/SZ399804
SH600006,东风汽车,/S/SH600006
SH600202,*ST哈空,/S/SH600202
SH600665,天地源,/S/SH600665
SH600708,光明地产,/S/SH600708
SH600853,龙建股份,/S/SH600853
SH601600,中国铝业,/S/SH601600
SZ000736,中交地产,/S/SZ000736
SZ002001,新和成,/S/SZ002001
SZ002092,中泰化学,/S/SZ002092
SZ200019,深深宝B,/S/SZ200019
SZ300180,华峰超纤,/S/SZ300180
SZ300500,启迪设计,/S/SZ300500
SH000953,中证地企,/S/SH000953
SZ399353,国证物流,/S/SZ399353
SZ399420,国证保证,/S/SZ399420
SZ399604,中小价值,/S/SZ399604
SH600403,大有能源,/S/SH600403
SH603997,继峰股份,/S/SH603997
SH900948,伊泰B股,/S/SH900948
SZ002319,乐通股份,/S/SZ002319
SZ002352,顺丰控股,/S/SZ002352
SZ002544,杰赛科技,/S/SZ002544
SZ300530,达志科技,/S/SZ300530
SZ399696,深证创投,/S/SZ399696
SZ399108,深证B指,/S/SZ399108
SZ399433,国证交运,/S/SZ399433
SZ399634,中小板EW,/S/SZ399634
SZ399682,深成工业,/S/SZ399682
SZ399921,300R价值,/S/SZ399921
SH600269,赣粤高速,/S/SH600269
SH600988,赤峰黄金,/S/SH600988
SH601777,力帆股份,/S/SH601777
SZ002340,格林美,/S/SZ002340
SZ002799,环球印务,/S/SZ002799
SZ399641,深证新兴,/S/SZ399641
SH600426,华鲁恒升,/S/SH600426
SH600550,保变电气,/S/SH600550
SH600959,江苏有线,/S/SH600959
SH601607,上海医药,/S/SH601607
SZ000038,深大通,/S/SZ000038
SZ002654,万润科技,/S/SZ002654
SH000904,中证200,/S/SH000904
SZ399382,1000材料,/S/SZ399382
SZ399904,中证200,/S/SZ399904
SH600297,广汇汽车,/S/SH600297
SH603779,威龙股份,/S/SH603779
SZ000778,新兴铸管,/S/SZ000778
SZ002103,广博股份,/S/SZ002103
SZ300236,上海新阳,/S/SZ300236
SH000096,上证下游,/S/SH000096
SH000114,持续产业,/S/SH000114
SZ399003,成份B指,/S/SZ399003
SH600085,同仁堂,/S/SH600085
SH600897,厦门空港,/S/SH600897
SH603429,集友股份,/S/SH603429
SH603766,隆鑫通用,/S/SH603766
SZ000823,超声电子,/S/SZ000823
SZ002088,鲁阳节能,/S/SZ002088
SZ200726,鲁泰B,/S/SZ200726
SZ300081,恒信东方,/S/SZ300081
SZ300691,联合光电,/S/SZ300691
SH000102,沪投资品,/S/SH000102
SZ399627,中创价值,/S/SZ399627
SZ399966,800非银,/S/SZ399966
SH600459,贵研铂业,/S/SH600459
SH600828,茂业商业,/S/SH600828
SH603638,艾迪精密,/S/SH603638
SZ000421,南京公用,/S/SZ000421
SZ002905,金逸影视,/S/SZ002905
SZ300490,华自科技,/S/SZ300490
SZ300639,凯普生物,/S/SZ300639
SH000072,工业等权,/S/SH000072
SZ399968,300周期,/S/SZ399968
SH600438,通威股份,/S/SH600438
SH600599,熊猫金控,/S/SH600599
SH601727,上海电气,/S/SH601727
SH603011,合锻智能,/S/SH603011
SZ000158,常山北明,/S/SZ000158
SZ000623,吉林敖东,/S/SZ000623
SZ002144,宏达高科,/S/SZ002144
SH000051,180等权,/S/SH000051
SH000122,农业主题,/S/SH000122
SH000929,中证材料,/S/SH000929
SH000981,300分层,/S/SH000981
SZ399930,中证工业,/S/SZ399930
SH600706,曲江文旅,/S/SH600706
SH603499,翔港科技,/S/SH603499
SH900916,凤凰B股,/S/SH900916
SZ002083,孚日股份,/S/SZ002083
SZ002807,江阴银行,/S/SZ002807
SZ002936,郑州银行,/S/SZ002936
SZ300482,万孚生物,/S/SZ300482
SZ300532,今天国际,/S/SZ300532
SZ300700,岱勒新材,/S/SZ300700
SH000049,上证民企,/S/SH000049
SZ399636,深证装备,/S/SZ399636
SZ399687,深成信息,/S/SZ399687
SZ399706,深证下游,/S/SZ399706
SZ399962,中证中游,/S/SZ399962
SH600667,太极实业,/S/SH600667
SH900911,金桥B股,/S/SH900911
SZ000656,金科股份,/S/SZ000656
SZ000735,罗牛山,/S/SZ000735
SZ300214,日科化学,/S/SZ300214
SZ399013,深市精选,/S/SZ399013
SZ399689,深成公用,/S/SZ399689
SH600561,江西长运,/S/SH600561
SH600639,浦东金桥,/S/SH600639
SH600865,百大集团,/S/SH600865
SH600970,中材国际,/S/SH600970
SH603123,翠微股份,/S/SH603123
SH603701,德宏股份,/S/SH603701
SZ000600,建投能源,/S/SZ000600
SZ000722,湖南发展,/S/SZ000722
SZ002286,保龄宝,/S/SZ002286
SZ002706,良信电器,/S/SZ002706
SZ002880,卫光生物,/S/SZ002880
SH000073,可选等权,/S/SH000073
SH000107,380可选,/S/SH000107
SH000908,300能源,/S/SH000908
SH000932,中证消费,/S/SH000932
SH000943,内地基建,/S/SH000943
SZ399385,1000消费,/S/SZ399385
SZ399423,中关村50,/S/SZ399423
SZ399908,300能源,/S/SZ399908
SZ399932,中证消费,/S/SZ399932
SH600068,葛洲坝,/S/SH600068
SH900912,外高B股,/S/SH900912
SZ000756,新华制药,/S/SZ000756
SZ002567,唐人神,/S/SZ002567
SZ300350,华鹏飞,/S/SZ300350
SZ300620,光库科技,/S/SZ300620
SH000999,两岸三地,/S/SH000999
SZ399339,深证科技,/S/SZ399339
SZ399359,国证基建,/S/SZ399359
SH600007,中国国贸,/S/SH600007
SH600373,中文传媒,/S/SH600373
SH600663,陆家嘴,/S/SH600663
SH600720,祁连山,/S/SH600720
SH600995,文山电力,/S/SH600995
SH603888,新华网,/S/SH603888
SZ000923,河北宣工,/S/SZ000923
SZ002647,仁东控股,/S/SZ002647
SZ300009,安科生物,/S/SZ300009
SZ300218,安利股份,/S/SZ300218
SZ300444,双杰电气,/S/SZ300444
SZ399008,中小300,/S/SZ399008
SZ399392,国证新兴,/S/SZ399392
SZ399620,深证信息,/S/SZ399620
SH600089,特变电工,/S/SH600089
SH600101,明星电力,/S/SH600101
SH600376,首开股份,/S/SH600376
SH600755,厦门国贸,/S/SH600755
SH603568,伟明环保,/S/SH603568
SH603806,福斯特,/S/SH603806
SZ399608,科技100,/S/SZ399608
SZ399667,创业板G,/S/SZ399667
SH600660,福耀玻璃,/S/SH600660
SH603587,地素时尚,/S/SH603587
SZ000043,中航善达,/S/SZ000043
SZ000852,石化机械,/S/SZ000852
SZ002221,东华能源,/S/SZ002221
SZ002649,博彦科技,/S/SZ002649
SH000067,上证新兴,/S/SH000067
SH000985,中证全指,/S/SH000985
SZ399681,深成材料,/S/SZ399681
SZ399916,300电信,/S/SZ399916
SZ399995,基建工程,/S/SZ399995
SH600885,宏发股份,/S/SH600885
SH603869,新智认知,/S/SH603869
SZ001965,招商公路,/S/SZ001965
SZ002679,福建金森,/S/SZ002679
SZ300115,长盈精密,/S/SZ300115
SH000074,消费等权,/S/SH000074
SH000148,消费领先,/S/SH000148
SZ399317,国证A指,/S/SZ399317
SZ399945,内地运输,/S/SZ399945
SZ399948,内地地产,/S/SZ399948
SZ002723,金莱特,/S/SZ002723
SH000092,资源50,/S/SH000092
SH600703,三安光电,/S/SH600703
SH603393,新天然气,/S/SH603393
SZ300038,数知科技,/S/SZ300038
